year,rating,id,title,imdb_id
2009,3,1180,All About Steve,0881891
2009,3,1609,About Elly,1360860
2009,0,518,Echelon Conspiracy,1124039
2009,1,550,Fantastic Mr. Fox,0432283
2009,3,557,Inglourious Basterds,0361748
2009,3,5173,Reservoir Hill,2177683
2009,3,654,Drag Me to Hell,1127180
2009,3,2540,The City of Your Final Destination,0896923
2009,3,1446,Cargo,0381940
2009,1,1549,Map of the Sounds of Tokyo,1185376
2009,1,2671,Enter the Void,1191111
2009,3,5402,Fruit Fly,1326221
2009,2,3165,"My Son, My Son, What Have Ye Done",1233219
2009,1,2776,The Messenger,0790712
2009,3,5506,Drool,1268962
2009,1,1421,Planet 51,0762125
2009,2,4075,In the Electric Mist,0910905
2009,1,697,A Single Man,1315981
2009,3,315,17 Again,0974661
2009,3,1454,Exam,1258197
2009,3,6058,Love Happens,0899106
2009,3,1488,The Slammin&#39; Salmon,1135525
2009,1,7623,Cherrybomb,1248971
2009,3,1162,Mother and Child,1121977
2009,3,8593,Breaking Upwards,1247644
2009,1,7382,(Untitled),1132193
2009,1,5120,Dom zly,1485698
2009,3,635,Bitch Slap,1212974
2009,2,2489,My Bloody Valentine 3D,1179891
2009,3,4049,Deadline,1242618
2009,2,4114,One Hot Summer,1422201
2009,3,4596,The Final Destination,1144884
2009,2,3462,The Concert,1320082
2009,3,2685,Dear Lemon Lima,1242423
2009,3,507,X-Men Origins: Wolverine,0458525
2009,0,6573,Madea Goes to Jail,1142800
2009,2,1634,Coco Chanel &amp; Igor Stravinsky,1023441
2009,1,539,Underworld: Rise of the Lycans,0834001
2009,2,578,Up in the Air,1193138
2009,3,642,A Perfect Getaway,0971209
2009,3,677,My Queen Karo,1272041
2009,3,4846,Surviving Evil,0804539
2009,1,4467,Natale a Beverly Hills,1504362
2009,2,1870,A Serious Man,1019452
2009,3,3813,Wild About Harry,0435711
2009,3,812,The Boat That Rocked,1131729
2009,0,6580,The Cry of the Owl,1034302
2009,1,910,Daybreakers,0433362
2009,3,5462,And Then Came Lola,1123894
2009,0,2470,Mega Shark vs Giant Octopus,1350498
2009,1,5202,Heartless,1220214
2009,2,1410,"She, a Chinese",1389374
2009,1,2536,Gamer,1034032
2009,0,2174,Tournament,0471041
2009,0,1813,The Disappearance of Alice Creed,1379177
2009,3,718,The Lovely Bones,0380510
2009,0,4129,Valhalla Rising,0862467
2009,0,2600,The Boondock Saints II: All Saints Day,1300851
2009,3,1909,The Time Traveler&#39;s Wife,0452694
2009,1,453,G.I. Joe: The Rise of Cobra,1046173
2009,3,885,An Education,1174732
2009,3,3585,Wonder Woman,1186373
2009,3,1721,The Unborn,1139668
2009,3,311,Adventureland,1091722
2009,2,344,Terminator Salvation,0438488
2009,3,1484,Life During Wartime,0808526
2009,1,8555,Hachi: A Dog’s Tale,1028532
2009,3,496,In the Loop,1226774
2009,3,892,Law Abiding Citizen,1197624
2009,3,528,Zombieland,1156398
2009,2,9030,What’s Your Raashee?,1242530
2009,3,5116,El traspatio (Backyard),1257579
2009,1,1695,2012,1190080
2009,3,4763,Carriers,0806203
2009,3,2915,Modern Family,1442437
2009,2,3730,Paa,1532957
2009,3,1526,Cooking with Stella,1479676
2009,3,798,My Sister’s Keeper,1078588
2009,1,468,District 9,1136608
2009,3,5889,Triangle,1187064
2009,3,2125,The Girl Who Kicked the Hornets&#39; Nest,1343097
2009,2,2196,J’ai tu&eacute; ma m&egrave;re,1424797
2009,3,358,Watchmen,0409459
2009,1,3061,OSS 117: Lost in Rio,1167660
2009,3,5019,State of Play,0473705
2009,3,906,Astro Boy,0375568
2009,3,4780,David’s Birthday,1273204
2009,3,680,Spring Breakdown,0814331
2009,2,2166,TiMER,1179794
2009,2,1080,Dead Snow,1278340
2009,3,714,Helen,1012729
2009,3,2239,The Box,0362478
2009,3,780,New Moon,1259571
2009,1,1179,Youth in Revolt,0403702
2009,0,2304,Brief Interviews With Hideous Men,0790627
2009,3,3472,RoboGeisha,1381512
2009,3,485,The Girl with the Dragon Tattoo,1132620
2009,1,2336,Where the Wild Things Are,0386117
2009,0,7359,Land of the Lost,0457400
2009,3,2042,Crossing Over,0924129
2009,1,987,The Informant!,1130080
2009,3,1750,Case 39,0795351
2009,1,1413,Mr. Nobody,0485947
2009,1,307,Thick as Thieves,1112782
2009,1,721,Los viajes del viento,1426374
2009,2,4931,Not Since You,1072438
2009,1,1186,Invictus,1057500
2009,0,456,The Taking of Pelham 123,1111422
2009,3,5367,Amelia,1129445
2009,3,888,Fish Tank,1232776
2009,1,563,Ninja Assassin,1186367
2009,2,1724,The Ugly Truth,1142988
2009,3,4006,Infestation,1020543
2009,1,696,The Imaginarium of Doctor Parnassus,1054606
2009,3,314,Coraline,0327597
2009,1,1823,Defendor,1303828
2009,1,3345,Harry Brown,1289406
2009,1,347,The Soloist,0821642
2009,3,8456,Opie Gets Laid,0446043
2009,3,1487,Brothers,0765010
2009,0,531,The Maiden Heist,1107860
2009,3,7010,Georgia O’Keeffe,1320286
2009,3,4014,The Good Witch&#39;s Garden,1312251
2009,3,1395,Bride Wars,0901476
2009,3,1036,Villa Amalia,1348327
2009,3,5951,Ju-on: Black Ghost,1422674
2009,0,703,The Secret of Kells,0485601
2009,1,3356,Headhunter,1322315
2009,1,354,Knowing,0448011
2009,3,1494,The Unloved,1268989
2009,3,804,Away We Go,1176740
2009,3,471,Orphan,1148204
2009,3,1705,The Assassin Next Door,1198153
2009,3,1011,The Girl on the Train,1183672
2009,3,641,The House of the Devil,1172994
2009,1,1043,Air Doll,1371630
2009,3,1805,The Milk of Sorrow,1206488
2009,1,4466,The Wild Hunt,1493886
2009,3,4088,Vampire Girl versus Frankenstein Girl,1425928
2009,1,361,The Hangover,1119646
2009,3,5695,The Wrong House,1648194
2009,2,4570,Friday the 13th,0758746
2009,1,811,Lost Persons Area,1405808
2009,3,3847,The Girl (Flickan),1342378
2009,3,2396,Cracks,1183665
2009,1,951,Brooklyn’s Finest,1210042
2009,3,2830,Broken Embraces,0913425
2009,3,1780,Still waiting,1116186
2009,3,4062,The Fourth Kind,1220198
2009,3,5966,Cosmonauta,1332054
2009,3,3752,The Maid,1187044
2009,3,5666,Aliens in the Attic,0775552
2009,3,8848,Year One,1045778
2009,3,3821,Albino Farm,1050001
2009,3,5363,The Last House on the Left,0844708
2009,3,6214,XXXHOLiC: Shunmuki - Kouhen,1461305
2009,1,2443,Eyes Wide Open,1424327
2009,1,1720,Survival of the Dead,1134854
2009,1,5907,Children of the Corn,1290135
2009,3,278,Dead Like Me: Life After Death,1079444
2009,3,4827,Polytechnique,1194238
2009,1,692,Agora,1186830
2009,1,724,Red Riding: In the Year of Our Lord 1974,1259574
2009,3,758,Bring It On: Fight to the Finish,1349482
2009,3,375,Harry Potter and the Half-Blood Prince,0417741
2009,3,2606,Mutants,1146320
2009,3,8003,The Hole,1085779
2009,2,891,Ajami,1077262
2009,1,527,Surrogates,0986263
2009,3,9368,Pope Joan,0458455
2009,1,2378,G-Force,0436339
2009,3,1286,Hua Mulan,1308138
2009,2,932,Frequently Asked Questions About Time Travel,0910554
2009,3,665,Ghosted,1252595
2009,3,2149,The Girl Who Played with Fire,1216487
2009,3,1490,The Young Victoria,0962736
2009,1,534,Cloudy with a Chance of Meatballs,0844471
2009,3,324,Star Trek,0796366
2009,3,2956,Veronika Decides to Die,1068678
2009,1,6067,Bran Nue Dae,1148165
2009,3,4533,Elsewhere,0874271
2009,0,4217,I Come with the Rain,1024744
2009,1,6311,After.Life,0838247
2009,0,644,Antichrist,0870984
2009,1,713,The Road,0898367
2009,1,1111,&quot;Chess in Concert&quot;,1340768
2009,2,5359,Awaydays,1137436
2009,2,1936,The Scouting Book for Boys,1022885
2009,3,1574,Hannah Free,1315214
2009,3,4265,Whiteout,0365929
2009,0,548,The Men Who Stare at Goats,1234548
2009,3,2439,Le h&eacute;risson,1442519
2009,3,3997,According to Greta,1059925
2009,3,2936,Finding Bliss,1185242
2009,3,5636,The Joneses,1285309
2009,3,1479,The Girlfriend Experience,1103982
2009,1,371,Public Enemies,1152836
2009,3,7614,Accidents Happen,1119123
2009,2,2635,Exit 117,1521783
2009,1,2669,Mary and Max,0978762
2009,2,1282,The Proposal,1041829
2009,2,555,The Invention of Lying,1058017
2009,3,562,The Princess and the Frog,0780521
2009,2,2048,The Blind Side,0878804
2009,0,3200,The Horde,1183276
2009,1,1756,A Prophet (Un Prophete),1235166
2009,3,1486,Summer Wars,1474276
2009,1,1520,44 Inch Chest,0914837
2009,3,427,Julie &amp; Julia,1135503
2009,2,498,Duplicity,1135487
2009,3,3936,Technotise - Edit i ja,1372301
2009,3,4322,C Me Dance,1314645
2009,3,2454,Alice,1461312
2009,3,5153,Nowhere Boy,1266029
2009,3,4765,The Uninvited,0815245
2009,3,633,Precious: Based on the Novel Push by Sapphire,0929632
2009,1,4047,Pandorum,1188729
2009,3,2884,The Double Hour,1379222
2009,3,1797,Jaffa,1406160
2009,3,5251,Nasty Old People,1527679
2009,3,3732,Evangelion: 2.0 You Can (Not) Advance,0860906
2009,3,7176,Butter bei die Fische,1362534
2009,3,353,Push,0465580
2009,0,1493,Perrier’s Bounty,1003034
2009,3,385,Princess Protection Program,1196339
2009,1,7628,Dorian Gray,1235124
2009,1,434,(500) Days of Summer,1022603
2009,3,2650,Desert Flower,1054580
2009,3,3838,Attack on Leningrad,0432314
2009,0,6571,Chohatsu Daikaiju Gehara,3671900
2009,3,5784,Reykjavik Whale Watching Massacre,1075749
2009,3,5891,Love Takes Wing,1269560
2009,3,1738,Thirst (Bakjwi),0762073
2009,3,2127,Ondine,1235796
2009,3,1771,Micmacs (Micmacs &agrave; tire-larigot),1149361
2009,1,1804,"Police, Adjective",1337051
2009,2,709,Nine,0875034
2009,2,4119,Adam,1185836
2009,1,408,Funny People,1201167
2009,3,3846,Dance Subaru,1230424
2009,3,477,Transformers: Revenge of the Fallen,1055369
2009,1,544,Moon,1182345
2009,1,9007,Cold Souls,1127877
2009,3,2435,Paper Heart,1331064
2009,1,2134,Suck,1323605
2009,1,1779,The Limits of Control,1135092
2009,3,1440,Cairo Time,0896529
2009,3,3378,Il richiamo,1463167
2009,3,1508,Vision - Aus dem Leben der Hildegard von Bingen,0995850
2009,1,2273,Get Low,1194263
2009,3,1577,Undertow,1368491
2009,3,1214,London River,1227787
2009,2,519,"I Love You, Man",1155056
2009,3,6213,XXXHOLic: Shunmuki - Zenpen,1263772
2009,3,915,Confessions of a Shopaholic,1093908
2009,2,4000,Black Dynamite,1190536
2009,3,2109,The Good Guy,1247662
2009,3,276,Futurama: Into the Wild Green Yonder,1054487
2009,1,1482,Go get some rosemary,1426362
2009,1,757,I Love You Phillip Morris,1045772
2009,3,423,Blood: The Last Vampire,0806027
2009,1,458,Ice Age: Dawn of the Dinosaurs,1080016
2009,0,494,9,0472033
2009,3,3516,Little Girl,1426371
2009,1,922,Humpday,1334537
2009,3,2777,Ink,1071804
2009,3,996,Beeswax,1339268
2009,1,4076,The Skeptic,0493451
2009,3,1557,Yesterday Was a Lie,0448182
2009,3,6533,The Descent: Part 2,1073105
2009,1,7723,Looking for Eric,1242545
2009,3,3906,Tinker Bell and the Lost Treasure,1216516
2009,1,6270,Taking Woodstock,1127896
2009,3,5586,Make the Yuletide Gay,1305714
2009,0,7917,Celda 211,1242422
2009,3,1137,Scheherazade Tell Me a Story,1473149
2009,3,771,It’s Complicated,1230414
2009,1,7631,Fatal Rescue,1144825
2009,3,6883,Beautiful Kate,1209377
2009,0,5052,Last of the Living,1351177
2009,3,4332,Dead Hooker in a Trunk,1508661
2009,3,946,The Last Station,0824758
2009,3,978,The Human Centipede (First Sequence),1467304
2009,0,2464,Kaiji: The Ultimate Gambler,1309449
2009,3,643,Jennifer’s Body,1131734
2009,3,678,Madeo,1216496
2009,3,712,Dogtooth,1379182
2009,0,331,Angels &amp; Demons,0808151
2009,0,3779,Armored,0913354
2009,3,1177,Nothing Personal,1320352
2009,0,480,Br&uuml;no,0889583
2009,1,3066,3 Idiots,1187043
2009,1,8146,Mystery Team,1237838
2009,3,2438,The Bad Lieutenant: Port of Call - New Orleans,1095217
2009,3,2105,Storm,0768239
2009,3,3299,He’s Just Not That Into You,1001508
2009,2,4929,Do Comeco ao Fim,1440741
2009,3,3041,Year of the Carnivore,1372306
2009,3,5034,El nino pez,1235842
2009,3,886,Bright Star,0810784
2009,3,522,Whip It,1172233
2010,3,2773,Little White Lies,1440232
2010,3,5876,30 Days of Night: Dark Days,1320304
2010,1,4003,The Killer Inside Me,0954947
2010,3,5536,Twelve Thirty,1520453
2010,3,2112,And Soon the Darkness,1391034
2010,3,4038,YellowBrickRoad,1398428
2010,3,694,The Crazies,0455407
2010,1,1519,La tete en friche,1455151
2010,3,1624,The Great Vazquez,1525915
2010,3,3169,The Whistleblower,0896872
2010,3,2780,Fair Game,0977855
2010,3,2813,The Ward,1369706
2010,3,2119,Certified Copy,1020773
2010,1,2190,Due Date,1231583
2010,3,2951,The Clinic,1345772
2010,1,1166,Cyrus,1336617
2010,3,3022,An Invisible Sign,1212454
2010,3,1199,The Kids Are All Right,0842926
2010,3,835,Sex and the city 2,1261945
2010,1,3459,Edge of Darkness,1226273
2010,2,9076,The Perfect Host,1334553
2010,3,5990,The Last Song,1294226
2010,3,6069,"Fanny, Annie &amp; Danny",1614338
2010,1,8538,Third Star,1510906
2010,1,1016,Boy,1560139
2010,0,2863,Chasing Legends,1996211
2010,1,1407,Dinner for Schmucks,0427152
2010,1,7927,Halo: Legends,1480660
2010,1,715,Hot Tub Time Machine,1231587
2010,0,1842,Monsters,1470827
2010,3,1507,Jucy,1336999
2010,2,2629,18 comidas,1671616
2010,3,2272,The Lottery,1515935
2010,1,2305,Everything Must Go,1531663
2010,3,1938,Trigger,1624408
2010,1,1576,The Town,0840361
2010,0,2337,Steam of Life,1583323
2010,3,3505,Stonehenge Apocalypse,1488598
2010,3,3109,Aftershock,1393746
2010,0,3157,Jo’s Boy,1548603
2010,0,988,Exit Through the Gift Shop,1587707
2010,0,4790,Rare Exports,1401143
2010,3,6728,Das letzte Schweigen,1361835
2010,2,5239,Valkaama,1669706
2010,0,2178,The Heavy,0473364
2010,3,2280,Insidious,1591095
2010,3,823,Letters to Juliet,0892318
2010,3,1618,Into Our Own Hands,1653853
2010,3,1653,The Tempest,1274300
2010,3,2416,Nanny McPhee and the Big Bang,1415283
2010,1,2482,Happythankyoumoreplease,1481572
2010,3,1758,127 Hours,1542344
2010,3,5009,Los ojos de Julia (Julia’s Eyes),1512685
2010,3,2783,Tucker and Dale vs Evil,1465522
2010,0,7045,The Way Back,1023114
2010,3,4015,The Good Witch&#39;s Gift,1560779
2010,3,1005,I Am Love,1226236
2010,0,704,Green Zone,0947810
2010,1,3319,I Saw the Devil,1588170
2010,2,1831,Chico &amp; Rita,1235830
2010,1,737,Kick-Ass,1250777
2010,3,1863,The King&#39;s Speech,1504320
2010,3,2261,Camp Rock 2: The Final Jam,1252380
2010,1,1530,The American,1440728
2010,3,1169,Inception,1375666
2010,3,1234,The Twilight Saga: Eclipse,1325004
2010,3,2358,’Tamara Drewe&#39;,1486190
2010,3,2397,Viva Riva!,1723120
2010,3,944,Tiny Furniture,1570989
2010,3,2791,The Romantics,1403988
2010,3,1012,Dos hermanos,1576382
2010,0,2129,Dear John,0989757
2010,3,1773,Harry Potter and the Deathly Hallows: Part 1,0926084
2010,1,3676,Frozen,1323045
2010,1,7152,Who We Are,1587386
2010,3,711,How to Train Your Dragon,0892769
2010,3,2200,Barney’s Version,1423894
2010,1,2593,Wild Target,1235189
2010,1,1019,The Last Airbender,0938283
2010,3,784,Date Night,1279935
2010,1,2633,Senna,1424432
2010,3,1183,Una hora mas en Canarias,1161411
2010,3,5735,Mongolian Death Worm,1504443
2010,1,5398,London Boulevard,1213648
2010,0,2006,Restrepo,1559549
2010,1,1649,Let Me In,1228987
2010,3,7363,Secuestrados,1629377
2010,1,2046,Simple Simon,1686313
2010,3,2908,The Clock,2008009
2010,0,1820,Of god and men (Des hommes et des dieux),1588337
2010,3,4103,West Is West,1441956
2010,3,1884,The Chronicles of Narnia: The Voyage of the Dawn Treader,0980970
2010,3,1518,You Will Meet a Tall Dark Stranger,1182350
2010,3,7683,Scooby-Doo! Camp Scare,1731767
2010,1,7718,22 Bullets / L’immortel,1167638
2010,1,2419,Animal Kingdom,1313092
2010,0,2812,Dylan Dog: Dead of Night,1013860
2010,3,4078,Les emotifs anonymes,1565958
2010,1,2189,Submarine,1440292
2010,3,4110,Night Catches Us,0775543
2010,3,4942,Standing Ovation,1303803
2010,3,1923,Never Let Me Go,1334260
2010,1,8562,Sasha,1667691
2010,1,1301,The Sorcerer&#39;s Apprentice,0963966
2010,3,9075,Life as We Know It,1055292
2010,3,2459,Pink Saris,1721685
2010,3,2093,The Spy Next Door,1273678
2010,3,4810,Hypothermia,1313244
2010,1,4052,Vanishing on 7th Street,1452628
2010,3,5623,Mine vaganti,1405810
2010,3,1866,Temple Grandin,1278469
2010,3,1139,Despicable Me,1323594
2010,1,7216,The Reef,1320291
2010,2,773,Cemetery Junction,1196204
2010,3,2264,Potiche,1521848
2010,1,1533,Submarino,1322385
2010,3,808,The Back-up Plan,1212436
2010,2,1930,Gunless,1376195
2010,3,1567,Resident Evil: Afterlife,1220634
2010,1,2329,The Human Resources Manager,1311075
2010,3,9351,Step Up 3D,1193631
2010,3,2794,Paranormal Activity 2,1536044
2010,3,980,Grown Ups,1375670
2010,3,3607,Basilicata Coast to Coast,1529233
2010,3,2827,Leading Ladies,1462053
2010,2,8710,The Accursed,1666300
2010,0,1743,Megamind,1001526
2010,3,1777,The Next Three Days,1458175
2010,3,5231,Barbie in a Mermaid Tale,1610301
2010,3,4923,My Babysitter’s a Vampire,1673423
2010,1,1506,Centurion,1020558
2010,1,2271,Takers,1135084
2010,3,3816,Break Ke Baad,1578261
2010,3,3852,Enthiran,1305797
2010,3,848,Book of Eli,1037705
2010,3,3068,The Shrine,1341710
2010,1,6177,Snabba cash,1291652
2010,3,1607,Going the Distance,1322312
2010,3,5830,Como Esquecer,1735853
2010,0,2801,Omae Umasou da na,1734113
2010,3,1784,Burlesque,1126591
2010,0,3686,BearCity,1426320
2010,0,2177,Faster,1433108
2010,3,1480,"Eat, Pray, Love",0879870
2010,3,2246,Rabbit Hole,0935075
2010,3,1880,Skyline,1564585
2010,3,822,Robin Hood,0955308
2010,3,2702,Small Town Murder Songs,1429392
2010,3,5036,When in Rome,1185416
2010,3,4274,All About Evil,1307858
2010,3,1652,Made In Dagenham,1371155
2010,1,2775,Outside the Law,1229381
2010,3,2049,Welcome to the Rileys,1183923
2010,1,962,Peacock,1188113
2010,1,2481,Post Mortem,1714886
2010,3,2114,Kaboom,1523483
2010,1,1453,Cop Out,1385867
2010,3,5644,The Hairdresser,1585255
2010,3,3763,Transfer,1270120
2010,1,3390,Justice League: Crisis on Two Earths,1494772
2010,3,2253,Rubber,1612774
2010,3,4556,Mysteries of Lisbon,1236371
2010,1,2677,TrollHunter,1740707
2010,3,1626,You Again,1414382
2010,3,3903,Tinker Bell and the Great Fairy Rescue,1216515
2010,2,5440,Ramayana: The Epic,1744641
2010,3,2782,Norwegian Wood,1270842
2010,1,1698,13 Assassins,1436045
2010,0,969,The A-Team,0429493
2010,3,1004,Browncoats: Redemption,1593655
2010,3,7491,My Soul to Take,0872230
2010,3,2192,For 80 Days,1600383
2010,1,4530,Pete Smalls Is Dead,1381413
2010,0,1168,Predators,1424381
2010,1,870,Get Him To The Greek,1226229
2010,3,943,The Karate Kid,1155076
2010,2,2096,Love and Other Drugs,0758752
2010,3,1772,Clash of the Titans,0800320
2010,3,3708,Country Strong,1555064
2010,3,6780,Mozart’s Sister,1653911
2010,3,4504,Titanic II,1640571
2010,3,1468,Scott Pilgrim vs. the World,0446029
2010,3,2962,The Conspirator,0968264
2010,3,2624,Turbulent Skies,1518861
2010,3,1175,Skeletons,1425933
2010,2,1933,The Client List,1625340
2010,2,1570,The Switch,0889573
2010,3,909,Winter’s Bone,1399683
2010,1,6248,Diciotto anni dopo,1433802
2010,3,5100,Spiderhole,1496884
2010,3,5134,"Tomorrow, When the War Began",1456941
2010,0,2103,How I ended this summer,1588875
2010,1,717,The Wolfman,0780653
2010,2,2206,Meek’s Cutoff,1518812
2010,1,4128,Predicament,1574639
2010,1,1509,The Expendables,1320253
2010,3,2307,For Colored Girls,1405500
2010,3,1215,El dios de madera,1511354
2010,3,1612,The Last Exorcism,1320244
2010,3,2771,The Women on the 6th Floor,1805297
2010,3,2110,Triple Dog,1232838
2010,1,2542,The Trip,1740047
2010,2,1448,The Other Guys,1386588
2010,0,4102,The Way,1441912
2010,1,1851,Tron Legacy,1104001
2010,3,4137,Feeding Frenzy,1706365
2010,1,1620,The Social Network,1285016
2010,0,1655,Catfish,1584016
2010,0,2778,Howl,1049402
2010,3,2052,The Place in Between,1723115
2010,3,3975,Une vie de chat,1673702
2010,1,2811,Stake Land,1464580
2010,3,2084,Confessions (Kokuhaku),1590089
2010,3,1760,Another Year,1431181
2010,2,2881,The Disciple,1618390
2010,3,699,Alice in Wonderland,1014759
2010,3,6398,Frankie and Alice,1221208
2010,3,2188,Incendies,1255953
2010,3,797,Iron Man 2,1228705
2010,1,3425,Denizen,1194424
2010,3,832,The Runaways,1017451
2010,3,2680,Don’t Be Afraid of the Dark,1270761
2010,1,2321,Batman: Under the Red Hood,1569923
2010,3,2712,The Hollywood Complex,1754351
2010,3,9377,The Big Tits Dragon,1642252
2010,3,1662,Black Swan,0947798
2010,3,1669,Secretariat,1028576
2010,1,2059,Biutiful,1164999
2010,3,1701,Devil,1314655
2010,3,2124,Somewhere,1421051
2010,0,7115,Sound of Noise,1278449
2010,3,9173,Operation: Endgame,1268987
2010,1,1865,Charlie St. Cloud,1438254
2010,1,1929,Jack and the Beanstalk,1079968
2010,3,1566,Poetry,1287878
2010,3,3464,On Tour,1451762
2010,1,2328,Casino Jack,1194417
2010,3,5018,Boy Wonder,1456060
2010,3,1599,Easy A,1282140
2010,1,9350,Yu-Gi-Oh! 3D: Bonds Beyond Time,1587157
2010,2,2033,The Fighter,0964517
2010,3,4366,Time Traveller (Toki o Kakeru Shojo),1614408
2010,3,979,Legion,1038686
2010,3,2465,Bandage,0482459
2010,3,1742,Elle s’appelait Sarah (Sarah&#39;s key),1668200
2010,3,3257,Space Dogs,1272051
2010,0,5197,Majorite opprimee,1684911
2010,3,2164,Superman/Batman: Apocalypse,1673430
2010,3,2202,Oranges and Sunshine,1438216
2010,1,1471,Monga,1604900
2010,3,3815,Bedevilled,1646959
2010,3,4991,Revenge of the Bridesmaids,1666642
2010,0,5025,The Amazing Bulk,1788453
2010,3,1606,The Housemaid,1314652
2010,3,3887,Daydream Nation,1581835
